ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,codeReference
urap1239-aes,urap1239,aes,3,aes-shifting,"Urapmin (10694-urm) = Endangered (20 percent certain, based on the evidence available) [Lewis et al. 2015](cldf:lewis:paul:etal:ed:15)",569683,
tifa1245-aes,tifa1245,aes,3,aes-shifting,"Tifal (10677-tif) = Threatened (20 percent certain, based on the evidence available) [n.a. 1975](cldf:np:75:3)",569683,
alii1240-aes,alii1240,aes,1,aes-not_endangered,Ali (aiy-aiy) = 6a* (Vigorous).,701778,
ngba1287-aes,ngba1287,aes,1,aes-not_endangered,Ngbaka Manza (ngg-ngg) = 6a* (Vigorous).,701778,
gula1265-aes,gula1265,aes,1,aes-not_endangered,Gula Iro (glj-glj) = 6a* (Vigorous).,701778,
fani1244-aes,fani1244,aes,3,aes-shifting,"Kulaale (101-fni) = Endangered (100 percent certain, based on the evidence available) (Intergenerational transmission occurs in villages, but not in urban areas where the majority of Kulaawe live.) [Lionnet 2020](cldf:lionnet:20)",569683,
kase1253-aes,kase1253,aes,1,aes-not_endangered,Kasem (xsm-xsm) = 5 (Developing).,701778,
phui1238-aes,phui1238,aes,1,aes-not_endangered,Phuie (pug-pug) = 6a (Vigorous).,701778,
siti1241-aes,siti1241,aes,4,aes-moribund,Siti (NOCODE_Siti-NOCODE_Siti) = 8a (Moribund).,,
winy1241-aes,winy1241,aes,1,aes-not_endangered,Winyé (kst-kst) = 5* (Developing).,701778,
buli1254-aes,buli1254,aes,1,aes-not_endangered,Buli (bwu-bwu) = 5 (Developing).,701778,
konn1242-aes,konn1242,aes,2,aes-threatened,"Konni (3317-kma) = Vulnerable (40 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
laal1241-aes,laal1241,aes,1,aes-not_endangered,"Bwamu, Láá Láá (bwj-bwj) = 5 (Developing).",701778,
buam1238-aes,buam1238,aes,1,aes-not_endangered,Buamu (box-box) = 5 (Developing).,701778,
cwib1235-aes,cwib1235,aes,1,aes-not_endangered,"Bwamu, Cwi (bwy-bwy) = 6a (Vigorous).",701778,
waka1275-aes,waka1275,aes,1,aes-not_endangered,Waka (wav-wav) = 6a* (Vigorous).,701778,
yend1241-aes,yend1241,aes,1,aes-not_endangered,Yendang (ynq-ynq) = 6a (Vigorous).,701778,
samb1305-aes,samb1305,aes,1,aes-not_endangered,Samba Leko (ndi-ndi) = 5* (Developing).,701778,
gimm1241-aes,gimm1241,aes,2,aes-threatened,Gimme (kmp-kmp) = 6b* (Threatened).,701778,
gimn1238-aes,gimn1238,aes,2,aes-threatened,Gimnime (gmn-gmn) = 6b* (Threatened).,701778,
koma1266-aes,koma1266,aes,1,aes-not_endangered,Koma (kmy-kmy) = 6a* (Vigorous).,701778,
vere1252-aes,vere1252,aes,1,aes-not_endangered,Verre (ver-NOCODE_Vere-Kaadam) = 6a* (Vigorous).,570887,
momj1237-aes,momj1237,aes,1,aes-not_endangered,Verre (ver-ver) = 6a (Vigorous).,701778,
nort3260-aes,nort3260,aes,1,aes-not_endangered,Verre (ver-NOCODE_Northern-Atlantika-Vere) = 6a* (Vigorous).,570887,
ndun1249-aes,ndun1249,aes,2,aes-threatened,Ndunga (ndt-ndt) = 6b (Threatened).,701778,
mbaa1245-aes,mbaa1245,aes,1,aes-not_endangered,Mba (mfc-mfc) = 6a (Vigorous).,701778,
band1348-aes,band1348,aes,1,aes-not_endangered,Banda-Yangere (yaj-yaj) = 6a* (Vigorous).,701778,
gund1247-aes,gund1247,aes,1,aes-not_endangered,Gundi (gdi-gdi) = 6a* (Vigorous).,701778,
lima1246-aes,lima1246,aes,1,aes-not_endangered,Limassa (bme-bme) = 6a* (Vigorous).,701778,
gban1258-aes,gban1258,aes,2,aes-threatened,"Gbanziri (4598-gbg) = Vulnerable (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
mayo1261-aes,mayo1261,aes,1,aes-not_endangered,Mayogo (mdm-mdm) = 5* (Developing).,701778,
bang1345-aes,bang1345,aes,1,aes-not_endangered,Bangba (bbe-bbe) = 6a* (Vigorous).,701778,
togo1252-aes,togo1252,aes,6,aes-extinct,Togoyo (1738-tgy) = Extinct,550905,
indr1247-aes,indr1247,aes,4,aes-moribund,"Indri (4294-idr) = Severely Endangered (20 percent certain, based on the evidence available) [Dimmendaal and Voeltz 2007](cldf:dimmendaal:voeltz:07)",569683,
ndog1248-aes,ndog1248,aes,1,aes-not_endangered,Ndogo (ndz-ndz) = 5 (Developing).,701778,
sang1328-aes,sang1328,aes,1,aes-not_endangered,"Sango (sag-sag) = 3 (Wider communication). Statutory language of national identity (2004, Constitution, Article 18), used orally in government functions. Used as an L2 by 95% of the language groups in the Central African Republic. Began by river traders as a lingua franca along the Ubangi river in the early 1800s. Based on Ngbandi [ngb] and influenced by French [fra], Sango quickly developed in the fast-growing city of Bangui into a language with L1 speakers as well as many L2 users.",701778,
rive1257-aes,rive1257,aes,1,aes-not_endangered,"Sango, Riverain (snj-snj) = 6a* (Vigorous).",701778,
baou1238-aes,baou1238,aes,1,aes-not_endangered,Baoulé (bci-bci) = 5* (Developing).,701778,
sehw1238-aes,sehw1238,aes,1,aes-not_endangered,Esahie (sfw-sfw) = 5* (Developing).,701778,
anuf1239-aes,anuf1239,aes,1,aes-not_endangered,Anufo (cko-cko) = 5* (Developing).,701778,
ahan1243-aes,ahan1243,aes,1,aes-not_endangered,Ahanta (aha-aha) = 5* (Developing).,701778,
nkam1239-aes,nkam1239,aes,1,aes-not_endangered,Nkami (nkq-nkq) = 6a* (Vigorous).,701778,
nkon1248-aes,nkon1248,aes,1,aes-not_endangered,Nkonya (nko-nko) = 5* (Developing).,701778,
domp1238-aes,domp1238,aes,4,aes-moribund,"Dompo (3745-doy) = Severely Endangered (20 percent certain, based on the evidence available) (Dompo is spoken by ten households, all of whom are also fluent in Nafaanra.  All members of these households seem to have some command of the
language, but whether it will be transmitted to the next generation in more than an attenuated form is open  to doubt. Nonetheless, there is no evidence that it has ever been spoken by many people and bilingualism in Nafaanra must long have been a feature of the community. There are presently some 60-70 people with some command of the language and  perhaps 10 who can recall obscure lexical items.) [Blench 1999](cldf:blench:99:4)",569683,
gonj1241-aes,gonj1241,aes,1,aes-not_endangered,"Gonja (gjn-gjn) = 4 (Educational). Recognized language (1951, Laws of the Gold Coast, Vernacular Literature Board Ordinance, as amended by Ordinance No. 44).",701778,
efut1241-aes,efut1241,aes,3,aes-shifting,"Effutu (1456) = Threatened (100 percent certain, based on the evidence available) (95% of Winneba residents who responded to this survey spoke Effutu. 59.5% reported that Effutu was the primary language used in their home; however, the language used most often overall was Fante for 73.2% of respondents. Language use across generations varies; 88.9% of Winneba residents aged 51 or more learned Effutu as their first language, but only 58.3% of those 31-50, and 52.7% of those under 30. The pattern clearly indicates language loss through the generations. Clearly, Effutu is losing grounds to Fante. Winneba children are not using the Effutu language because some parents prefer speaking to their children in Fante rather than the indigenous language.) [Akpanglo-Nartey and Akpanglo-Nartey 2012](cldf:akpanglo-nartey:akpanglo-nartey:12)",569683,
lart1238-aes,lart1238,aes,1,aes-not_endangered,Larteh (lar-lar) = 6a* (Vigorous).,701778,
eden1244-aes,eden1244,aes,1,aes-not_endangered,"Nago, Southern (nqg-nqg) = 6a (Vigorous).",701778,
edei1245-aes,edei1245,aes,1,aes-not_endangered,Ede Ije (ijj-ijj) = 6a (Vigorous).,701778,
edei1244-aes,edei1244,aes,1,aes-not_endangered,Ede Idaca (idd-idd) = 5 (Developing).,701778,
edei1246-aes,edei1246,aes,1,aes-not_endangered,Ede Ica (ica-ica) = 6a (Vigorous).,701778,
mani1294-aes,mani1294,aes,1,aes-not_endangered,"Nago, Northern (xkb-xkb) = 6a (Vigorous).",701778,
ifee1241-aes,ifee1241,aes,1,aes-not_endangered,Ifè (ife-ife) = 5 (Developing).,701778,
rogo1238-aes,rogo1238,aes,1,aes-not_endangered,Rogo (rod-rod) = 6a (Vigorous).,701778,
basa1280-aes,basa1280,aes,6,aes-extinct,Basa-Gumna (bsl-bsl) = 10 (Extinct).,701778,
bass1259-aes,bass1259,aes,6,aes-extinct,Bassa-Kontagora (bsr-bsr) = 9 (Dormant).,701778,
kiza1239-aes,kiza1239,aes,1,aes-not_endangered,Kizamani (izm-izm) = 6a (Vigorous).,701778,
bina1270-aes,bina1270,aes,3,aes-shifting,"Bina (5008-byj) = Threatened (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
kinu1239-aes,kinu1239,aes,2,aes-threatened,Kinugu (kkd-kkd) = 6b* (Threatened).,701778,
kura1249-aes,kura1249,aes,1,aes-not_endangered,Kurama (krh-krh) = 6a* (Vigorous).,701778,
gbir1241-aes,gbir1241,aes,1,aes-not_endangered,Tugbiri-Niragu (grh-grh) = 6a (Vigorous).,701778,
kono1264-aes,kono1264,aes,3,aes-shifting,"Kono (5020-klk) = Threatened (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
shen1251-aes,shen1251,aes,5,aes-nearly_extinct,"Sheni (490-scv) = Critically Endangered (80 percent certain, based on the evidence available) [Blench and Nengel 2004](cldf:blench:nengel:04:1)",569683,
lere1241-aes,lere1241,aes,6,aes-extinct,Lere (gnh-gnh) = 9 (Dormant).,701778,
oroo1241-aes,oroo1241,aes,1,aes-not_endangered,Oro (orx-orx) = 6a (Vigorous).,701778,
ebug1241-aes,ebug1241,aes,3,aes-shifting,"Ebughu (8594-ebg) = Threatened (20 percent certain, based on the evidence available) [Blench 2011](cldf:blench:11:1)",569683,
enwa1245-aes,enwa1245,aes,2,aes-threatened,"Enwan (8599-enw) = Vulnerable (20 percent certain, based on the evidence available) [Connell 1994](cldf:connell:94)",569683,
udaa1238-aes,udaa1238,aes,3,aes-shifting,"Uda (8593-uda) = Threatened (20 percent certain, based on the evidence available) [Connell 1994](cldf:connell:94)",569683,
anaa1238-aes,anaa1238,aes,2,aes-threatened,"Anaang (8598-anw) = Vulnerable (40 percent certain, based on the evidence available) [Akpan 2003](cldf:akpan:03)",569683,
ider1238-aes,ider1238,aes,1,aes-not_endangered,Idere (ide-ide) = 6a* (Vigorous).,701778,
ekii1241-aes,ekii1241,aes,1,aes-not_endangered,Eki (eki-eki) = 6a* (Vigorous).,701778,
nkar1238-aes,nkar1238,aes,3,aes-shifting,"Nkari (8591-nkz) = Threatened (20 percent certain, based on the evidence available) [Connell 1994](cldf:connell:94)",569683,
nkuk1238-aes,nkuk1238,aes,2,aes-threatened,Nkukoli (nbo-nbo) = 6b* (Threatened).,701778,
lubi1238-aes,lubi1238,aes,1,aes-not_endangered,Lubila (kcc-kcc) = 6a (Vigorous).,701778,
legb1242-aes,legb1242,aes,1,aes-not_endangered,Legbo (agb-agb) = 6a (Vigorous).,701778,
umon1238-aes,umon1238,aes,1,aes-not_endangered,Amon (umm-umm) = 6a (Vigorous).,701778,
agwa1247-aes,agwa1247,aes,1,aes-not_endangered,Agwagwune (yay-yay) = 5 (Developing).,701778,
kohu1244-aes,kohu1244,aes,1,aes-not_endangered,Hohumono (bcs-bcs) = 6a (Vigorous).,701778,
kuke1242-aes,kuke1242,aes,1,aes-not_endangered,Kukele (kez-kez) = 5 (Developing).,701778,
uzek1238-aes,uzek1238,aes,1,aes-not_endangered,Uzekwe (eze-eze) = 6a (Vigorous).,701778,
kami1258-aes,kami1258,aes,3,aes-shifting,"Kami (Nigeria) (4414-kmi) = Threatened (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
gupa1248-aes,gupa1248,aes,1,aes-not_endangered,Gupa-Abawa (gpa-gpa) = 6a* (Vigorous).,701778,
juku1254-aes,juku1254,aes,1,aes-not_endangered,Jukun Takum (jbu-jbu) = 5 (Developing).,701778,
jibu1239-aes,jibu1239,aes,1,aes-not_endangered,Jibu (jib-jib) = 5* (Developing).,701778,
hone1235-aes,hone1235,aes,4,aes-moribund,"Hõne (5848-juh) = Severely Endangered (60 percent certain, based on the evidence available) [Storch 2009](cldf:storch:09:2)",569683,
jiba1237-aes,jiba1237,aes,3,aes-shifting,"Jiba (1865-juo) = Threatened (40 percent certain, based on the evidence available) [Storch 2009](cldf:storch:09:2)",569683,
kwan1276-aes,kwan1276,aes,5,aes-nearly_extinct,"Nyanjang (534-knp-nyj) = Critically Endangered (100 percent certain, based on the evidence available)",569683,
njan1240-aes,njan1240,aes,5,aes-nearly_extinct,Njanga (NOCODE_Njanga-NOCODE_Njanga) = 8b (Nearly extinct).,,
bung1259-aes,bung1259,aes,6,aes-extinct,Bung (535-bqd) = Dormant [Connell 2007](cldf:connell:07:1),569683,
dzod1238-aes,dzod1238,aes,1,aes-not_endangered,Lidzonka (add-add) = 6a (Vigorous).,701778,
limb1268-aes,limb1268,aes,1,aes-not_endangered,Limbum (lmp-lmp) = 5 (Developing).,701778,
yamb1251-aes,yamb1251,aes,1,aes-not_endangered,Yamba (yam-yam) = 5 (Developing).,701778,
mbee1250-aes,mbee1250,aes,2,aes-threatened,Mbo’ (mtk-mtk) = 6b (Threatened).,701778,
aton1242-aes,aton1242,aes,2,aes-threatened,"Atong (Cameroon) (1581-ato) = Vulnerable (100 percent certain, based on the evidence available) [Ayotte and Ayotte 2002](cldf:ayotte:ayotte:02:1)",569683,
menk1238-aes,menk1238,aes,2,aes-threatened,"Menka (6329-mea) = Vulnerable (100 percent certain, based on the evidence available) [Ayotte and Ayotte 2002](cldf:ayotte:ayotte:02:1)",569683,
meta1238-aes,meta1238,aes,1,aes-not_endangered,Meta’ (mgo-mgo) = 5 (Developing).,701778,
ngam1267-aes,ngam1267,aes,2,aes-threatened,Moghamo (nbv-nbv) = 6b* (Threatened).,701778,
ngie1242-aes,ngie1242,aes,1,aes-not_endangered,Ngie (ngj-ngj) = 5 (Developing).,701778,
ngos1238-aes,ngos1238,aes,1,aes-not_endangered,Ngoshie (nsh-nsh) = 6a* (Vigorous).,701778,
njen1238-aes,njen1238,aes,1,aes-not_endangered,Njen (njj-njj) = 6a (Vigorous).,701778,
mund1327-aes,mund1327,aes,1,aes-not_endangered,Mundani (mnf-mnf) = 5 (Developing).,701778,
bamu1256-aes,bamu1256,aes,1,aes-not_endangered,Ngiemekohke (bvm-bvm) = 5 (Developing).,701778,
wush1238-aes,wush1238,aes,1,aes-not_endangered,Wushi (bse-bse) = 6a (Vigorous).,701778,
bada1258-aes,bada1258,aes,1,aes-not_endangered,Mbat (bau-bau) = 6a (Vigorous).,701778,
jara1263-aes,jara1263,aes,1,aes-not_endangered,Bankal (jjr-jar) = 6a* (Vigorous).,570887,
dugu1249-aes,dugu1249,aes,3,aes-shifting,Duguri (dbm-dbm) = 7 (Shifting).,701778,
keme1240-aes,keme1240,aes,1,aes-not_endangered,Kemedzung (dmo-dmo) = 5 (Developing).,701778,
noon1243-aes,noon1243,aes,1,aes-not_endangered,Noone (nhu-nhu) = 5 (Developing).,701778,
evan1238-aes,evan1238,aes,2,aes-threatened,"Evant (3800-bzz) = Vulnerable (20 percent certain, based on the evidence available) [Lewis 2009](cldf:lewis:ed:09)",569683,
lwal1238-aes,lwal1238,aes,1,aes-not_endangered,Lwalu (lwa-lwa) = 6a* (Vigorous).,701778,
luna1244-aes,luna1244,aes,1,aes-not_endangered,Luna (luj-luj) = 6a* (Vigorous).,701778,
binj1249-aes,binj1249,aes,1,aes-not_endangered,Bindji (bpj-bpj) = 6a (Vigorous).,701778,
song1303-aes,song1303,aes,1,aes-not_endangered,Songe (sop-sop) = 6a* (Vigorous).,701778,
zula1235-aes,zula1235,aes,1,aes-not_endangered,Zula (zla-zla) = 6a (Vigorous).,701778,
mbow1246-aes,mbow1246,aes,3,aes-shifting,"Mbowe (1134-mxo) = Threatened (20 percent certain, based on the evidence available) [Kula 2012](cldf:kula:12:1)",569683,
luya1241-aes,luya1241,aes,1,aes-not_endangered,Luyana (lyn-lyn) = 4 (Educational).,701778,
nzad1234-aes,nzad1234,aes,2,aes-threatened,Nzadi (nzd-nzd) = 6b (Threatened).,313989,
soli1239-aes,soli1239,aes,1,aes-not_endangered,Soli (sby-sby) = 6a (Vigorous).,701778,
ndam1239-aes,ndam1239,aes,2,aes-threatened,Ndamba (ndj-ndj) = 6b* (Threatened).,701778,
mbun1248-aes,mbun1248,aes,2,aes-threatened,Mbunga (mgy-mgy) = 6b (Threatened).,701778,
kund1255-aes,kund1255,aes,2,aes-threatened,Kunda (kdn-kdn) = 6b* (Threatened).,701778,
tumb1250-aes,tumb1250,aes,1,aes-not_endangered,Tumbuka (tum-tum) = 5* (Developing).,701778,
tong1321-aes,tong1321,aes,1,aes-not_endangered,Tonga (tog-tog) = 5* (Developing).,701778,
takw1238-aes,takw1238,aes,1,aes-not_endangered,Takwane (tke-tke) = 5* (Developing).,701778,
mare1260-aes,mare1260,aes,1,aes-not_endangered,Marenje (vmr-vmr) = 6a* (Vigorous).,701778,
makh1264-aes,makh1264,aes,1,aes-not_endangered,Makhuwa (vmw-vmw) = 5* (Developing).,701778,
makh1265-aes,makh1265,aes,1,aes-not_endangered,Makhuwa-Moniga (mhm-mhm) = 6a* (Vigorous).,701778,
makh1260-aes,makh1260,aes,1,aes-not_endangered,Makhuwa-Shirima (vmk-vmk) = 5* (Developing).,701778,
makh1266-aes,makh1266,aes,1,aes-not_endangered,Makhuwa-Saka (xsq-xsq) = 6a* (Vigorous).,701778,
makh1261-aes,makh1261,aes,1,aes-not_endangered,Makhuwa-Meetto (mgh-mgh) = 5* (Developing).,701778,
makh1262-aes,makh1262,aes,1,aes-not_endangered,Makhuwa-Marrevone (xmc-xmc) = 6a* (Vigorous).,701778,
koti1238-aes,koti1238,aes,1,aes-not_endangered,Koti (eko-eko) = 5 (Developing).,701778,
nath1238-aes,nath1238,aes,3,aes-shifting,Nathembo (nte-nte) = 7 (Shifting).,675787,
vend1245-aes,vend1245,aes,1,aes-not_endangered,"Venda (ven-ven) = 1 (National). Statutory national language (1996, Constitution, Article 6(1)). Statutory provincial language in Limpopo province (2012, Use of Official Languages Act, No. 12, Section 4(1)).",701778,
kwam1250-aes,kwam1250,aes,2,aes-threatened,Kwami (ktf-ktf) = 6b* (Threatened).,701778,
buyu1239-aes,buyu1239,aes,1,aes-not_endangered,Buyu (byi-byi) = 6a (Vigorous).,701778,
bemb1255-aes,bemb1255,aes,3,aes-shifting,Baga Manduri (1313-bmb) = Definitely endangered,550905,
ikum1241-aes,ikum1241,aes,1,aes-not_endangered,Kobo (okc-okc) = 6a* (Vigorous).,701778,
taab1238-aes,taab1238,aes,1,aes-not_endangered,Taabwa (tap-tap) = 5* (Developing).,701778,
bwil1245-aes,bwil1245,aes,2,aes-threatened,Bwile (bwc-bwc) = 6b (Threatened).,701778,
embu1241-aes,embu1241,aes,1,aes-not_endangered,Kiembu (ebu-ebu) = 5 (Developing).,701778,
sumb1240-aes,sumb1240,aes,1,aes-not_endangered,Sumbwa (suw-suw) = 6a (Vigorous).,701778,
gung1250-aes,gung1250,aes,1,aes-not_endangered,Gungu (rub-rub) = 5 (Developing).,701778,
nyak1260-aes,nyak1260,aes,1,aes-not_endangered,Nyakyusa-Ngonde (nyy-nyy) = 5 (Developing).,701778,
ndal1241-aes,ndal1241,aes,1,aes-not_endangered,Ndali (ndh-ndh) = 5 (Developing).,701778,
